"No.","Time","Source","Destination","Protocol","Length","Info"
"648","68.877824000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"649","68.882319000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"650","68.886820000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"651","68.891142000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"652","69.056649000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"653","69.060949000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"654","69.065400000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"655","69.069825000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"656","69.074284000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"657","69.078794000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"658","69.083260000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"659","69.087638000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"660","69.092104000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"661","69.100957000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"662","69.105461000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"663","69.337828000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"664","69.342165000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"665","69.346721000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"666","69.351043000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"667","69.355415000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"668","69.360036000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"669","69.364396000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"670","69.368883000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"671","69.373325000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"672","69.378110000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"673","69.382411000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"674","69.386792000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"675","69.391164000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"676","69.395793000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (no response found!)"
"677","69.400410000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=23, hop limit=63 (reply in 679)"
"678","69.400994000","","","IEEE 802.15.4","5","Ack"
"679","69.487541000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=23, hop limit=64 (request in 677)"
"680","69.488288000","","","IEEE 802.15.4","5","Ack"
"681","69.541616000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"682","69.546074000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"683","69.550311000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"684","69.554899000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"685","69.559228000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"686","69.563875000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"687","69.568302000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"688","69.572636000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"689","69.576989000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"690","69.581488000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"691","69.585958000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"692","69.590432000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"693","69.594921000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"694","69.599430000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"695","69.603992000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"696","69.608414000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"697","69.612851000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"698","69.617251000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"699","69.621759000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"700","69.626150000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"701","69.630787000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"702","69.635091000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"703","69.819759000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"704","69.824185000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"705","69.828620000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"706","69.833059000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"707","69.837578000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"708","69.841925000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"709","69.846584000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"710","69.855424000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"711","69.859799000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"712","69.864292000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"713","69.868647000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"714","69.873166000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"715","69.877703000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"716","69.882168000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"717","69.886722000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"718","69.891054000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"719","69.895423000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (no response found!)"
"720","69.900297000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=24, hop limit=63 (reply in 722)"
"721","69.900874000","","","IEEE 802.15.4","5","Ack"
"722","69.987912000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=24, hop limit=64 (request in 720)"
"723","69.988508000","","","IEEE 802.15.4","5","Ack"
"724","70.041058000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"725","70.048308000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"726","70.052748000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"727","70.057253000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"728","70.061689000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"729","70.070521000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"730","70.079402000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"731","70.083881000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"732","70.088457000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"733","70.092806000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"734","70.097309000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"735","70.101803000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"736","70.106191000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"737","70.110761000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"738","70.115073000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"739","70.119650000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"740","70.124024000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"741","70.131243000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"742","70.135822000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"743","70.140095000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"744","70.144646000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (no response found!)"
"745","70.149347000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=25, hop limit=63 (reply in 747)"
"746","70.149757000","","","IEEE 802.15.4","5","Ack"
"747","70.236697000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=25, hop limit=64 (request in 745)"
"748","70.237391000","","","IEEE 802.15.4","5","Ack"
"749","70.439627000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"750","70.443966000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"751","70.452963000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"752","70.457471000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"753","70.461799000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"754","70.466189000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"755","70.602635000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"756","70.606896000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"757","70.611496000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"758","70.615935000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"759","70.620268000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"760","70.624755000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"761","70.629107000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"762","70.633612000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"763","70.638085000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"764","70.642620000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"765","70.647029000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"766","70.651491000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"767","70.655981000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"768","70.660434000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"769","70.664831000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"770","70.673745000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"771","70.678175000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"772","70.682746000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"773","70.687114000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"774","70.691708000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"775","70.700636000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"776","70.944330000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"777","70.948749000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"778","70.953199000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"779","70.957522000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"780","70.962196000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"781","70.966441000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"782","70.971073000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"783","70.975422000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"784","70.980102000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"785","70.984294000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"786","70.988762000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"787","70.993178000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"788","70.997696000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"789","71.002157000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"790","71.006681000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"791","71.011036000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"792","71.015520000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"793","71.020032000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"794","71.027099000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"795","71.031688000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"796","71.036145000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"797","71.040514000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"798","71.044904000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"799","71.049521000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"800","71.053942000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"801","71.058395000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"802","71.062796000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"803","71.431216000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"804","71.435624000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"805","71.440220000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"806","71.444644000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"807","71.448934000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"808","71.453436000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"809","71.457801000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"810","71.462312000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"811","71.466828000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"812","71.471288000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"813","71.475665000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"814","71.480150000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"815","71.484702000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"816","71.489019000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"817","71.493409000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"818","71.498027000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"819","71.502407000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"820","71.506914000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"821","71.511407000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"822","71.515900000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (no response found!)"
"823","71.520532000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=26, hop limit=63 (reply in 825)"
"824","71.521063000","","","IEEE 802.15.4","5","Ack"
"825","71.607164000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=26, hop limit=64 (request in 823)"
"826","71.607766000","","","IEEE 802.15.4","5","Ack"
"827","71.660780000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=27, hop limit=63 (no response found!)"
"828","71.665161000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=27, hop limit=63 (no response found!)"
"829","71.669462000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=27, hop limit=63 (no response found!)"
"830","71.674085000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=27, hop limit=63 (no response found!)"
"831","71.678531000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=27, hop limit=63 (no response found!)"
"832","71.682984000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=27, hop limit=63 (no response found!)"
"833","71.687634000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=27, hop limit=63 (no response found!)"
