33745	1	-	88: 0x49D833CD ABFFFF01 01010001 74120007 02000000 40601274 01000810 41FE8000 02070001 01020000 00000000 00FF0200 02070002 01001274 01000101 0004D204 D0070982 9F00A771 59AC32CD A3EFBF04 5105D201 7DA134F5
33749	1	-	88: 0x49D833CD ABFFFF01 01010001 74120007 02000000 40601274 01000810 41FE8000 02070001 01020000 00000000 00FF0200 02070002 01001274 01000101 0004D204 D0070982 9F00A771 59AC32CD A3EFBF04 5105D201 7DA134F5
33753	1	-	88: 0x49D833CD ABFFFF01 01010001 74120007 02000000 40601274 01000810 41FE8000 02070001 01020000 00000000 00FF0200 02070002 01001274 01000101 0004D204 D0070982 9F00A771 59AC32CD A3EFBF04 5105D201 7DA134F5
33758	1	-	88: 0x49D833CD ABFFFF01 01010001 74120007 02000000 40601274 01000810 41FE8000 02070001 01020000 00000000 00FF0200 02070002 01001274 01000101 0004D204 D0070982 9F00A771 59AC32CD A3EFBF04 5105D201 7DA134F5
33762	1	-	88: 0x49D833CD ABFFFF01 01010001 74120007 02000000 40601274 01000810 41FE8000 02070001 01020000 00000000 00FF0200 02070002 01001274 01000101 0004D204 D0070982 9F00A771 59AC32CD A3EFBF04 5105D201 7DA134F5
44613	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44618	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44622	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44626	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44630	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44634	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44638	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44643	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44647	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44651	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44655	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44659	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44663	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44668	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44672	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44676	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44680	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44684	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44688	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44692	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44697	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44701	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44705	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44709	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44713	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44717	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44722	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44726	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44730	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44734	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
44738	1	-	88: 0x49D834CD ABFFFF01 01010001 74120007 03000000 40601274 01000810 41FE8000 03070001 01020000 00000000 00FF0200 03070002 01001274 01000101 0004D204 D1070982 9F00A771 58AC35CD A3EFBF04 5105D201 7DA1DD4D
69059	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69063	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69067	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69071	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69075	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69080	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69084	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69088	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69092	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69096	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69100	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69105	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69109	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69113	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69117	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69121	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69125	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69129	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69134	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69138	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69142	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69146	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69150	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69154	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69159	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69163	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69167	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69171	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69175	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69179	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
69184	1	-	88: 0x49D836CD ABFFFF01 01010001 74120007 05000000 40601274 01000810 41FE8000 05070001 01020000 00000000 00FF0200 05070002 01001274 01000101 0004D204 D7070982 9F00A771 5EAC37CD A3EFBF04 5105D201 7DA1BE35
97600	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97604	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97608	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97612	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97616	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97620	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97624	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97629	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97633	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97637	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97641	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97645	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97649	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97654	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97658	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97662	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97666	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97670	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
97674	1	-	88: 0x49D837CD ABFFFF01 01010001 74120007 06000000 40601274 01000810 41FE8000 06070001 01020000 00000000 00FF0200 06070002 01001274 01000101 0004D204 D4070982 9F00A771 5DAC36CD A3EFBF04 5105D201 7DA1878D
